Timestamp,Temperature,Humidity,Heel_Pressure,Meta_Pressure
2025-04-23 00:43:01,36.039835543897276,57.589469905693186,380,141
2025-04-23 00:43:06,36.249449999325584,50.763851593600556,186,146
2025-04-23 00:43:12,36.601717831396336,57.29560006090905,148,147
2025-04-23 00:43:17,35.42261776482648,57.895974089576384,231,403
2025-04-23 00:43:22,35.549336270876076,56.20659286303465,317,366
2025-04-23 00:43:27,37.88137910235244,66.43198511503873,154,311
2025-04-23 00:43:33,34.53907801729171,41.414837059392674,187,406
2025-04-23 00:43:38,34.75862686904202,49.68308016379872,295,280
2025-04-23 03:01:03,36.00401533858728,46.080253304779475,212,153
2025-04-23 03:01:08,36.30401533858728,47.861379383577614,162,203
2025-04-23 03:01:13,36.32427469705214,45.861379383577614,203,213
2025-04-23 03:01:18,36.28742942714333,44.1958519814955,511,212
2025-04-23 03:01:23,36.399388555020316,46.1958519814955,461,193
2025-04-23 03:01:28,36.09938855502032,45.41320172385323,411,168
2025-04-23 03:01:33,35.7999411444483,47.41320172385323,361,218
2025-04-23 03:01:38,35.79610951065994,46.83284266179353,311,168
2025-04-23 03:01:43,36.096109510659936,47.848438582707956,261,218
2025-04-23 03:01:48,36.39610951065993,48.75302234185126,225,200
2025-04-23 03:01:53,36.096109510659936,50.75302234185126,175,150
2025-04-23 03:01:58,35.97453224875361,48.75302234185126,225,146
2025-04-23 03:02:08,36.27453224875361,48.19176576584168,175,196
2025-04-23 03:04:16,36.66348492577752,45.324099327996734,173,213
2025-04-23 03:04:21,36.6888844700336,47.324099327996734,124,173
2025-04-23 03:04:26,36.3888844700336,49.324099327996734,174,223
2025-04-23 03:04:31,36.226031906461074,47.324099327996734,221,173
2025-04-23 03:09:54,36.691281559395065,47.311045073538224,245,158
2025-04-23 03:09:59,36.539694912315646,49.311045073538224,273,208
2025-04-23 03:10:04,36.23969491231565,47.311045073538224,276,203
2025-04-23 03:10:09,35.93969491231565,49.311045073538224,291,153
2025-04-23 03:10:14,35.9552483770309,48.266395259355335,241,203
2025-04-23 03:10:19,35.952535989376365,50.266395259355335,191,219
2025-04-23 03:10:24,35.7890198324775,48.266395259355335,141,232
2025-04-23 03:10:29,36.0890198324775,47.28500448867251,191,182
2025-04-23 03:10:34,36.389019832477494,66.20117022911215,241,132
2025-04-23 03:10:39,36.47985139388598,64.20117022911215,289,149
2025-04-23 03:10:44,36.64785558880935,62.20117022911215,239,150
2025-04-23 03:10:49,36.42744073424284,60.20117022911215,189,119
2025-04-23 03:10:54,36.127440734242846,58.20117022911215,200,169
2025-04-23 03:10:59,35.98361030883349,56.20117022911215,150,187
2025-04-23 03:11:04,36.28361030883349,54.20117022911215,200,151
2025-04-23 03:11:09,36.318848366590274,52.20117022911215,250,115
2025-04-23 03:11:14,36.045999920310514,52.101461965418984,203,165
2025-04-23 03:11:19,35.75691374227128,50.101461965418984,251,215
2025-04-23 08:54:48,36.274241211960685,51.3213014784908,348,307
2025-04-23 08:54:53,36.57424121196068,53.3213014784908,298,357
2025-04-23 08:54:58,36.426256439846966,51.431801919088485,319,377
2025-04-23 08:59:07,29.0,60.0,0,0
2025-04-23 08:59:52,36.264987718268046,54.79871518675577,273,298
2025-04-23 08:59:57,36.56498771826804,52.79871518675577,297,348
2025-04-23 09:00:02,36.456610333968925,53.426596849958806,295,298
2025-04-23 09:00:07,36.31484588218576,55.426596849958806,311,282
2025-04-23 09:00:12,36.614845882185755,53.53739599202899,326,315
2025-04-23 09:00:17,36.56677546222888,54.98054184620539,276,365
2025-04-23 09:00:22,36.86677546222888,56.98054184620539,237,315
2025-04-23 09:00:27,36.90967202585652,54.98054184620539,287,265
2025-04-23 09:00:32,37.025455516184316,54.66522220005132,252,215
2025-04-23 09:00:37,36.72545551618432,52.66522220005132,302,265
2025-04-23 09:00:42,36.549960549823936,54.66522220005132,258,315
2025-04-23 09:00:47,36.253991617261704,52.66522220005132,214,265
2025-04-23 09:00:52,36.5539916172617,54.66522220005132,264,315
2025-04-23 09:00:57,36.8539916172617,56.66522220005132,214,265
2025-04-23 09:02:49,36.736244285733676,55.55164617310814,274,328
2025-04-23 09:02:54,36.43624428573368,53.55164617310814,226,378
2025-04-23 09:02:59,36.736244285733676,55.55164617310814,216,328
2025-04-23 09:03:04,36.43624428573368,54.41688484373687,266,278
2025-04-23 09:03:07,29.0,60.0,0,0
2025-04-23 09:03:09,36.736244285733676,52.41688484373687,316,286
2025-04-23 09:03:14,36.47784708577723,50.592782563845354,268,279
2025-04-23 09:03:18,29.0,60.0,0,0
2025-04-23 09:03:19,36.62188845261844,50.34400095226755,318,229
2025-04-23 09:03:24,36.52634437714529,52.34400095226755,268,279
2025-04-23 09:03:29,36.82634437714529,53.89087377097031,318,247
2025-04-23 09:03:29,29.0,60.0,0,0
2025-04-23 09:03:34,36.52634437714529,51.89087377097031,353,262
2025-04-23 09:03:39,36.713975980044076,53.89087377097031,384,308
2025-04-23 09:03:44,36.59848538223901,54.46973817443547,388,348
2025-04-23 09:03:48,36.10075142295378,55.67738451389012,309,287
2025-04-23 09:03:49,36.39303752029488,52.8050994353429,338,381
2025-04-23 09:03:53,36.26100454181186,53.9674171093578,316,337
2025-04-23 09:03:54,36.47348548656126,53.650867808756,321,392
2025-04-23 09:03:59,36.480234283038286,51.650867808756,371,360
2025-04-23 09:04:04,36.47590305758938,53.650867808756,373,310
2025-04-23 09:04:09,36.484321547001606,55.650867808756,348,352
2025-04-23 09:04:14,36.7843215470016,57.650867808756,298,302
